//Scripts must contain 6 fields with a | character between them
1) messageBox containing the record to be checked
2) check type (contains, match, startsWith, endsWith, contains, startsAndEndsWith (in which case the string must also contain a # to indicate the break) or nothing)
3) value to be looked for in the messageBox
4) action to be taken (playVideo, playAudio, log)
5) Path to the data file required for the action (relative to main folder configured in #####) - paths can use either \ or / characters.

//Testing
//tb_Message1|contains|low|playAudio|Data\Audio\Flyby.wav|
tb_Message1|match|That's everyone. Last questions?|playAudio|Data/Voice/Briefing/bri0067.wav|
tb_Message1|match|No hands are raised.|playAudio|Data/Voice/Narrator/bri0068.wav|
tb_Message1|match|Good. Let's get to work.|playAudio|Data/Voice/Briefing/bri0069.wav|
tb_Message1|match|Squadron dismissed.|playAudio|Data/Voice/Briefing/bri0070.wav|

tb_Message1|match|Well, boys and girls, things are getting ready to heat up.|playAudio|Data/Voice/Briefing/bri0074.wav|
tb_Message1|match|The Confederation is getting ready to mount a major offensive...|playAudio|Data/Voice/Briefing/bri0075.wav|
tb_Message1|match|...so we're expecting several supply ships within the next 48 hours.|playAudio|Data/Voice/Briefing/bri0076.wav|
tb_Message1|match|But scanners show increased Kilrathi activity in this system.|playAudio|Data/Voice/Briefing/bri0077.wav|
tb_Message1|match|We've got to clean up the enemy presence here at McAuliffe...|playAudio|Data/Voice/Briefing/bri0078.wav|
tb_Message1|match|...before the tankers and 'sports start to arrive tomorrow.|playAudio|Data/Voice/Briefing/bri0079.wav|
tb_Message1|match|We've detected a large bogie about 90,000 klicks out.|playAudio|Data/Voice/Briefing/bri0080.wav|
tb_Message1|match|It jumped in about 20 minutes ago, and seems to be headed this way.|playAudio|Data/Voice/Briefing/bri0081.wav|
tb_Message1|startsAndEndsWith|#, you and Paladin are going to go out and get a look at it...|playAudio|Data/Voice/Briefing/bri0083.wav|
tb_Message1|startsAndEndsWith|#, I want you to go out and get a look at it...|playAudio|Data/Voice/Briefing/bri0084.wav|
tb_Message1|match|...and destroy it if you can.|playAudio|Data/Voice/Briefing/bri0085.wav|
tb_Message1|match|Faith, lad, but that'll be a challenge...|playAudio|Data/Voice/Paladin/bri0086.wav|
tb_Message1|match|Here's your flight plan...|playAudio|Data/Voice/Briefing/bri0087.wav|
tb_Message1|match|If the bogie continues its present course and speed...|playAudio|Data/Voice/Briefing/bri0088.wav|
tb_Message1|match|...you should meet it here, at Nav 1.|playAudio|Data/Voice/Briefing/bri0089.wav|
tb_Message1|match|We've detected a fighter escort in the area as well...|playAudio|Data/Voice/Briefing/bri0090.wav|
tb_Message1|match|...so be on the lookout for additional bogies.|playAudio|Data/Voice/Briefing/bri0091.wav|
tb_Message1|match|The colonel quickly goes through the rest of the assignments,|playAudio|Data/Voice/Narrator/bri0092.wav|
tb_Message1|match|dispatching other wings to check out other bogies in the system.|playAudio|Data/Voice/Narrator/bri0093.wav|
tb_Message1|match|Squadron dismissed.|playAudio|Data/Voice/Briefing/bri0094.wav|

tb_Message1|match|We're going to be leaving McAuliffe late tomorrow...|playAudio|Data/Voice/Briefing/bri0121.wav|
tb_Message1|match|but first, we've got a half-dozen 'sports and tankers coming in.|playAudio|Data/Voice/Briefing/bri0122.wav|
tb_Message1|match|With at least one Kilrathi carrier in the system,|playAudio|Data/Voice/Briefing/bri0123.wav|
tb_Message1|match|...we're expecting the hairballs to make a play for most of the 'sports.|playAudio|Data/Voice/Briefing/bri0124.wav|
tb_Message1|match|Here are the assignments for transport escorts...|playAudio|Data/Voice/Briefing/bri0125.wav|
tb_Message1|match|The colonel makes the assignments for the wings. You draw the final run...|playAudio|Data/Voice/Narrator/bri0126.wav|
tb_Message1|startsAndEndsWith|# and Paladin will take the last detail.|playAudio|Data/Voice/Briefing/bri0127.wav|
tb_Message1|startsAndEndsWith|#, you'll be flying the last detail solo.|playAudio|Data/Voice/Briefing/bri0128.wav|
tb_Message1|match|Computer, display Psi.|playAudio|Data/Voice/Briefing/bri0129.wav|
tb_Message1|match|You'll rendezvous with a Drayman-class tanker here, at Nav 1.|playAudio|Data/Voice/Briefing/bri0130.wav|
tb_Message1|match|As soon as it arrives, the tanker will head for the Tiger's Claw.|playAudio|Data/Voice/Briefing/bri0131.wav|
tb_Message1|match|It'll be moving at top speed, and won't deviate from its shortest course...|playAudio|Data/Voice/Briefing/bri0132.wav|
tb_Message1|match|So you'll have to protect it from any attackers.|playAudio|Data/Voice/Briefing/bri0133.wav|
tb_Message1|match|Stay close... don't let enemy fighters draw you away from the tanker.|playAudio|Data/Voice/Briefing/bri0134.wav|
tb_Message1|match|Now, one more thing, boys and girls...|playAudio|Data/Voice/Briefing/bri0135.wav|
tb_Message1|match|Intelligence indicates Bhurak Starkiller may be in the system.|playAudio|Data/Voice/Briefing/bri0136.wav|
tb_Message1|match|Bhurak Starkiller, sir?|playAudio|Data/Voice/Angel/bri0137.wav|
tb_Message1|match|He's one of Kilrah's best... flies a Salthi light fighter.|playAudio|Data/Voice/Briefing/bri0138.wav|
tb_Message1|match|Our records credit him with 64 kills, counting fighters and battleships.|playAudio|Data/Voice/Briefing/bri0139.wav|
tb_Message1|match|So let's all be extra careful out there, alright?|playAudio|Data/Voice/Briefing/bri0140.wav|
tb_Message1|match|Squadron dismissed.|playAudio|Data/Voice/Briefing/bri0141.wav|

tb_Message1|match|Welcome to the Gateway System, boys and girls.|
tb_Message1|match|We've got a Code Red alert, people.|
tb_Message1|match|All right, folks, we'll be pulling out from Gateway tomorrow...|

tb_Message1|match|Welcome to the Gateway System, boys and girls.|playAudio|Data/Voice/Briefing/bri0098.wav|
tb_Message1|match|These are the assignments for preliminary patrols...|playAudio|Data/Voice/Briefing/bri0099.wav|
tb_Message1|match|The commander quickly makes the assignments for Alpha, Beta, and Gamma wings.|playAudio|Data/Voice/Narrator/bri0100.wav|
tb_Message1|startsAndEndsWith|Delta wing. That'll be you flying lead, #.|playAudio|Data/Voice/Briefing/bri0101.wav|
tb_Message1|match|Paladin, you'll be flying wingman.|playAudio|Data/Voice/Briefing/bri0102.wav|
tb_Message1|match|An' a pleasure it'll be, colonel.|playAudio|Data/Voice/Paladin/bri0103.wav|
tb_Message1|match|Right.|playAudio|Data/Voice/Briefing/bri0104.wav|
tb_Message1|match|Computer, display Delta.|playAudio|Data/Voice/Briefing/bri0105.wav|
tb_Message1|match|You'll follow a simple three-point route, gentlemen.|playAudio|Data/Voice/Briefing/bri0106.wav|
tb_Message1|match|Just fly to the Nav Points, and make sure they're clear.|playAudio|Data/Voice/Briefing/bri0107.wav|
tb_Message1|match|We're picking up some debris around Nav Point 1.|playAudio|Data/Voice/Briefing/bri0108.wav|
tb_Message1|match|Probably just asteroids, but it could be a Kilrathi mine field...|playAudio|Data/Voice/Briefing/bri0109.wav|
tb_Message1|match|...so be especially careful in that area.|playAudio|Data/Voice/Briefing/bri0110.wav|
tb_Message1|match|Questions?|playAudio|Data/Voice/Briefing/bri0111.wav|
tb_Message1|match|Alright, then. Epsilon wing is Iceman and Angel...|playAudio|Data/Voice/Briefing/bri0112.wav|
tb_Message1|match|You listen as the colonel completes the mission assignments.|playAudio|Data/Voice/Narrator/bri0113.wav|
tb_Message1|match|That's everyone. Last questions?|playAudio|Data/Voice/Briefing/bri0114.wav|
tb_Message1|match|No hands are raised.|playAudio|Data/Voice/Narrator/bri0115.wav|
tb_Message1|match|Good. Let's get to work.|playAudio|Data/Voice/Briefing/bri0116.wav|
tb_Message1|match|Squadron dismissed.|playAudio|Data/Voice/Briefing/bri0117.wav|

tb_Message1|match|We've got a Code Red alert, people.|playAudio|Data/Voice/Briefing/bri0145.wav|
tb_Message1|match|At least half a dozen Kilrathi fighters, coming in fast.|playAudio|Data/Voice/Briefing/bri0146.wav|
tb_Message1|match|With Blue Devil and Star Slayer squadrons out on patrol...|playAudio|Data/Voice/Briefing/bri0147.wav|
tb_Message1|match|...you Killer Bees will have to stop them yourselves.|playAudio|Data/Voice/Briefing/bri0148.wav|
tb_Message1|match|We've got two Hornets in space already...|playAudio|Data/Voice/Briefing/bri0149.wav|
tb_Message1|match|...and we'll scramble the remaining wings at double-time.|playAudio|Data/Voice/Briefing/bri0150.wav|
tb_Message1|startsAndEndsWith|#, you and Paladin will be first out the launch tube.|playAudio|Data/Voice/Briefing/bri0151.wav|
tb_Message1|startsAndEndsWith|#, you'll be first out the launch tube.|playAudio|Data/Voice/Briefing/bri0152.wav|
tb_Message1|match|...followed by Bossman and Redbird.|playAudio|Data/Voice/Briefing/bri0154.wav|
tb_Message1|match|Remember, people, this is for all the marbles...|playAudio|Data/Voice/Briefing/bri0155.wav|
tb_Message1|match|Stop these fighters, or you'll have no place to land!|playAudio|Data/Voice/Briefing/bri0156.wav|
tb_Message1|match|So let's get to it!|playAudio|Data/Voice/Briefing/bri0157.wav|
tb_Message1|match|Squadron dismissed!|playAudio|Data/Voice/Briefing/bri0158.wav|

tb_Message1|match|All right, folks, we'll be pulling out from Gateway tomorrow...|playAudio|Data/Voice/Briefing/bri0162.wav|
tb_Message1|match|...but before we do, we've got a few tankers and 'sports coming in.|playAudio|Data/Voice/Briefing/bri0163.wav|
tb_Message1|match|Since yesterday's attack on the Tiger's Claw...|playAudio|Data/Voice/Briefing/bri0164.wav|
tb_Message1|match|...it's clear we need to be especially vigilant in escorting these ships.|playAudio|Data/Voice/Briefing/bri0165.wav|
tb_Message1|match|Now, here are the assignments for transport escorts...|playAudio|Data/Voice/Briefing/bri0166.wav|
tb_Message1|match|The colonel makes the assignments for the wings. You draw the final run...|playAudio|Data/Voice/Narrator/bri0167.wav|
tb_Message1|startsAndEndsWith|# and Paladin will take the last detail.|playAudio|Data/Voice/Briefing/bri0168.wav|
tb_Message1|startsAndEndsWith|#, you'll be flying the last detail solo.|playAudio|Data/Voice/Briefing/bri0169.wav|
tb_Message1|match|Here's the flight plan...|playAudio|Data/Voice/Briefing/bri0170.wav|
tb_Message1|match|You'll meet a Drayman-class transport here, at Nav 1.|playAudio|Data/Voice/Briefing/bri0171.wav|
tb_Message1|match|As soon as it arrives, the 'sport will head for the Tiger's Claw.|playAudio|Data/Voice/Briefing/bri0172.wav|
tb_Message1|match|It'll be moving at top speed, and won't deviate from its shortest course...|playAudio|Data/Voice/Briefing/bri0173.wav|
tb_Message1|match|So you'll have to protect it from any attackers.|playAudio|Data/Voice/Briefing/bri0174.wav|
tb_Message1|match|Stay with her... don't let enemy fighters draw you away from the tanker.|playAudio|Data/Voice/Briefing/bri0175.wav|
tb_Message1|match|I've got one more bit of intelligence to pass along to everyone.|playAudio|Data/Voice/Briefing/bri0176.wav|
tb_Message1|match|We believe Bhurak Starkiller may be in the system.|playAudio|Data/Voice/Briefing/bri0177.wav|
tb_Message1|match|Bhurak Starkiller, sir?|playAudio|Data/Voice/Angel/bri0178.wav|
tb_Message1|match|He's Kilrah's hottest pilot in the Salthi light fighter.|playAudio|Data/Voice/Briefing/bri0179.wav|
tb_Message1|match|We don't know where he's likely to turn up...|playAudio|Data/Voice/Briefing/bri0180.wav|
tb_Message1|match|...but one wing or another is bound to run into him.|playAudio|Data/Voice/Briefing/bri0181.wav|
tb_Message1|match|So look alert out there, all right?|playAudio|Data/Voice/Briefing/bri0182.wav|
tb_Message1|match|Squadron dismissed.|playAudio|Data/Voice/Briefing/bri0183.wav|

tb_Message1|match|All right, boys and girls, listen up.|
tb_Message1|match|Twenty minutes into the briefing...|
tb_Message1|match|All right, boys and girls...|

tb_Message1|match|All right, boys and girls, listen up.|playAudio|Data/Voice/Briefing/bri0187.wav|
tb_Message1|match|We've just jumped into the Gimle System, and we've got some work to do.|playAudio|Data/Voice/Briefing/bri0188.wav|
tb_Message1|match|Gimle has been occupied by the Kilrathi for some time.|playAudio|Data/Voice/Briefing/bri0189.wav|
tb_Message1|match|The Claw is not the first Terran ship to arrive...|playAudio|Data/Voice/Briefing/bri0190.wav|
tb_Message1|match|...we've got a handful of battleships already in system.|playAudio|Data/Voice/Briefing/bri0191.wav|
tb_Message1|match|Most of these ships are currently under attack by Kilrathi...|playAudio|Data/Voice/Briefing/bri0192.wav|
tb_Message1|match|...so we'll be dispatching fighters to help in their defense.|playAudio|Data/Voice/Briefing/bri0193.wav|
tb_Message1|match|The colonel quickly assigns the wings. Yours is the sixth assigned.|playAudio|Data/Voice/Narrator/bri0194.wav|
tb_Message1|startsAndEndsWith|#, you'll lead Zeta Wing to assist an Exeter-class Destroyer.|playAudio|Data/Voice/Briefing/bri0195.wav|
tb_Message1|match|Angel will fly on your wing.|playAudio|Data/Voice/Briefing/bri0196.wav|
tb_Message1|match|Here's the scenario...|playAudio|Data/Voice/Briefing/bri0197.wav|
tb_Message1|match|The Exeter is currently at Nav 1...|playAudio|Data/Voice/Briefing/bri0198.wav|
tb_Message1|match|...her skipper reports at least three Kilrathi fighters in the area.|playAudio|Data/Voice/Briefing/bri0199.wav|
tb_Message1|match|You'll head straight for the Exeter, and help in her defense.|playAudio|Data/Voice/Briefing/bri0200.wav|
tb_Message1|match|When the Kilrathi have routed, come on back home.|playAudio|Data/Voice/Briefing/bri0201.wav|
tb_Message1|match|Any questions?|playAudio|Data/Voice/Briefing/bri0202.wav|
tb_Message1|match|Okay, then. Let's go burn those hairballs!|playAudio|Data/Voice/Briefing/bri0203.wav|
tb_Message1|match|Squadron dismissed.|playAudio|Data/Voice/Briefing/bri0204.wav|

tb_Message1|match|Twenty minutes into the briefing...|playAudio|Data/Voice/Narrator/bri0208.wav|
tb_Message1|match|...and the last patrol will be Omicron wing.|playAudio|Data/Voice/Briefing/bri0209.wav|
tb_Message1|startsAndEndsWith|That'll be # and Angel.|playAudio|Data/Voice/Briefing/bri0210.wav|
tb_Message1|startsAndEndsWith|You'll be flying solo on this one, #.|playAudio|Data/Voice/Briefing/bri0211.wav|
tb_Message1|match|Right, sir.|playAudio|Data/Voice/Player/bri0212.wav|
tb_Message1|match|It's a simple, three-point patrol route.|playAudio|Data/Voice/Briefing/bri0213.wav|
tb_Message1|match|Let's take a look at your flight plan.|playAudio|Data/Voice/Briefing/bri0214.wav|
tb_Message1|match|Computer, display Omicron.|playAudio|Data/Voice/Briefing/bri0215.wav|
tb_Message1|match|Just fly by each Nav Point, watching for signs of enemy activity.|playAudio|Data/Voice/Briefing/bri0216.wav|
tb_Message1|match|There's a field of what looks like asteroids around Nav 1...|playAudio|Data/Voice/Briefing/bri0217.wav|
tb_Message1|match|...so watch yourself in that area.|playAudio|Data/Voice/Briefing/bri0218.wav|
tb_Message1|match|Now, there's just one more thing about this mission I need to mention...|playAudio|Data/Voice/Briefing/bri0219.wav|
tb_Message1|match|We've just gotten a pair of prototype starfighters, Rapier-class.|playAudio|Data/Voice/Briefing/bri0220.wav|
tb_Message1|match|We've just received a prototype of the new Rapier-class fighter.|playAudio|Data/Voice/Briefing/bri0221.wav|
tb_Message1|match|The brass wants to know how the Rapier performs in action...|playAudio|Data/Voice/Briefing/bri0222.wav|
tb_Message1|match|...so I want you to put her through the paces.|playAudio|Data/Voice/Briefing/bri0223.wav|
tb_Message1|startsAndEndsWith|Good job, #, you lucky bloke! Let me know 'ow she feels!|playAudio|Data/Voice/Hunter/bri0224.wav|
tb_Message1|startsAndEndsWith|Now, I don't want you going nuts out there, #...|playAudio|Data/Voice/Briefing/bri0225.wav|
tb_Message1|match|This is a hot piece of hardware, but it hasn't been tested under fire.|playAudio|Data/Voice/Briefing/bri0226.wav|
tb_Message1|match|No one really knows what she can do... or what she can't.|playAudio|Data/Voice/Briefing/bri0227.wav|
tb_Message1|match|I understand, sir. Don't try anything too fancy...|playAudio|Data/Voice/Player/bri0228.wav|
tb_Message1|match|Good.|playAudio|Data/Voice/Briefing/bri0229.wav|
tb_Message1|match|Now, if there aren't any questions...|playAudio|Data/Voice/Briefing/bri0230.wav|
tb_Message1|match|All right, then. Squadron dismissed.|playAudio|Data/Voice/Briefing/bri0231.wav|

tb_Message1|match|All right, boys and girls...|playAudio|Data/Voice/Briefing/bri0235.wav|
tb_Message1|match|...we got several groups of bogies on the move.|playAudio|Data/Voice/Briefing/bri0236.wav|
tb_Message1|match|Either the Kilrathi are pulling out of Gimle...|playAudio|Data/Voice/Briefing/bri0237.wav|
tb_Message1|match|...or they're gearing up to push us out.|playAudio|Data/Voice/Briefing/bri0238.wav|
tb_Message1|match|Either way, we got to find out what they're up to.|playAudio|Data/Voice/Briefing/bri0239.wav|
tb_Message1|match|First up on the hit parade is what looks like a squadron of fighters.|playAudio|Data/Voice/Briefing/bri0240.wav|
tb_Message1|startsAndEndsWith|# and Angel will fly Tau Wing to check it out.|playAudio|Data/Voice/Briefing/bri0241.wav|
tb_Message1|startsAndEndsWith|#, you're flying Tau Wing to check it out.|playAudio|Data/Voice/Briefing/bri0242.wav|
tb_Message1|match|Computer, display Tau.|playAudio|Data/Voice/Briefing/bri0243.wav|
tb_Message1|match|Nav 1 indicates their last confirmed position.|playAudio|Data/Voice/Briefing/bri0244.wav|
